Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	EpLen	TestEpLen	TotalEnvInteracts	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageQ2Vals	StdQ2Vals	MaxQ2Vals	MinQ2Vals	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	LossQ	Time
75	1640.8342	191.8522	1852.1896	966.60974	1285.994	440.46158	1846.5271	687.0339	200.0	200.0	749999	837.86646	138.30376	1042.5922	-4362.2593	837.8682	138.24371	1042.3406	-4459.793	-0.30715021	2.5091867	31.640808	-14.462863	-836.97925	69.241486	96802.80558395386
76	1608.0732	208.92056	1862.4448	991.4346	1337.7861	269.27185	1738.6609	1080.0035	200.0	200.0	759999	837.7342	135.75232	1039.0258	-4231.888	837.7343	135.72821	1038.3395	-4387.5947	-0.28559366	2.5447166	31.934523	-13.447687	-836.8563	66.73919	96948.33475470543
77	1630.2015	193.0332	1853.4648	1083.4734	1220.2406	399.04398	1725.0746	789.55066	200.0	200.0	769999	836.7873	130.75708	1041.5713	-3524.4895	836.7869	130.74718	1041.9622	-3585.3774	-0.31709155	2.4887328	26.953348	-12.706772	-835.9299	63.609844	97095.05032539368
78	1507.5966	341.3814	1860.2174	382.22726	994.0874	330.69543	1697.833	741.7486	200.0	200.0	779999	832.40485	138.20024	4302.3975	-7018.701	832.40497	139.01204	13017.642	-5854.067	0.028337087	2.8322628	368.68817	-16.220547	-830.9403	577.4656	97236.60756731033
79	1570.1581	272.3387	1850.9846	582.93665	1225.3547	510.68616	1834.978	512.20087	200.0	200.0	789999	821.129	138.1159	1605.0841	-4837.9365	821.1348	137.93248	1971.0873	-4679.1763	-0.14324404	2.9221878	207.74667	-12.288882	-819.93713	152.40857	97380.73044538498
80	1564.1892	252.22662	1855.2986	980.20526	1380.4307	399.91232	1826.7832	762.1352	200.0	200.0	799999	819.3618	138.24893	1021.47003	-4772.195	819.37006	138.16222	1023.3263	-5336.566	-0.19195229	2.907845	240.14928	-14.916087	-818.2993	116.18254	97522.08193588257
81	1618.6464	239.99677	1860.8638	683.5714	983.5913	396.17493	1723.7102	473.38174	200.0	200.0	809999	819.44196	138.28368	1024.4751	-4752.1533	819.44385	138.22078	1031.5051	-4830.477	-0.24594581	2.965119	239.10333	-11.485743	-818.4035	115.22177	97666.70517587662
82	1610.1505	233.44614	1859.5479	740.41394	1280.9144	549.9997	1876.0311	516.52716	200.0	200.0	819999	822.0473	136.60664	1020.54755	-3786.845	822.0545	136.49321	1033.2075	-4032.405	-0.25081626	2.9340508	254.86305	-14.356372	-821.104	113.17855	97808.83452653885
83	1582.7701	198.43138	1854.3706	1177.8887	1194.7625	423.7459	1761.234	566.6856	200.0	200.0	829999	822.8065	135.10054	1026.0779	-3647.1782	822.8115	134.9689	1030.3555	-3645.0754	-0.18163396	3.1367595	315.59906	-13.766306	-821.8277	118.3577	97948.53868365288
84	1605.5718	230.42923	1850.8564	759.516	767.6602	449.85397	1854.7109	449.58746	200.0	200.0	839999	821.7339	131.77922	1032.7341	-4037.0552	821.73737	131.7217	1024.3649	-4251.7485	-0.19905001	2.931405	260.60147	-12.347145	-820.7366	106.177475	98090.23758816719
85	1665.4464	176.50089	1857.9327	1231.096	1057.3702	439.9981	1822.7152	426.69205	200.0	200.0	849999	822.70667	129.29468	1349.2242	-4013.0383	822.7094	129.18382	1340.4901	-3625.4414	-0.1372966	2.9506536	252.33704	-12.838293	-821.82587	113.63745	98232.60516047478
86	1646.611	169.92064	1855.6947	1106.9095	1129.0842	410.87015	1738.2445	624.7071	200.0	200.0	859999	826.3589	127.86652	1738.4791	-3749.9124	826.3583	127.8172	1643.9185	-3566.0947	-0.21670365	2.7773378	255.6983	-15.38684	-825.5388	93.28667	98375.20362830162
